pageid,ns,title,images
33790477,0,Laurent Lamothe,"['https://upload.wikimedia.org/wikipedia/commons/7/75/Coat_of_arms_of_Haiti.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/56/Flag_of_Haiti.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c8/Laurent_Lamothe_2019.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5a/Secretary_Clinton_Is_Greeted_By_Haitian_Prime_Minister_Lamothe_%288120196265%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5e/Secretary_Kerry_With_Haitian_Prime_Minister_Lamothe_%2815304616457%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
16219873,0,Germán Larrea Mota-Velasco,
38481356,0,Guillermo Lasso,"['https://upload.wikimedia.org/wikipedia/commons/7/7d/2021_Ecuadorian_presidential_election%2C_second_round.png', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/Coat_of_arms_of_Ecuador.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/Flag_of_Ecuador.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/df/Guillermo_Lasso_by_Samurai_Juan.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/70/Guillermo_Lasso_inauguration_%286%29_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/81/Guillermo_Lasso_perfil_vertical.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/South_America_%28orthographic_projection%29.svg']"
1128582,0,Lee Soo-man,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f7/Defaut_2.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/09/Flag_of_South_Korea.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/ac/Musical_notes.svg']"
1588875,0,Leung Chun-ying,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Flag_of_Hong_Kong.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/90/Regional_Emblem_of_Hong_Kong.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/83/Leung_Chun-ying_2017_3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e5/Nuvola_Chinese_flag.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/62/Nuvola_Hong_Kong_flag.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/90/Regional_Emblem_of_Hong_Kong.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
1362558,0,Porfirio Lobo Sosa,"['https://upload.wikimedia.org/wikipedia/commons/8/81/Coat_of_arms_of_Honduras.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d9/Pepe_Lobo_2010-01-27.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c9/Portal.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
54382238,0,Sylvain Maillard,"['https://upload.wikimedia.org/wikipedia/commons/c/ca/Blason_paris_75.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/75/H%C3%A9micycle_2_Palais_Bourbon_scropped_and_smaller.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/98/Portrait_Wikipedia_Sylvain_Maillard.jpg']"
521165,0,Mohammed bin Rashid Al Maktoum,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f9/Coat_of_arms_of_Dubai.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/89/ESP_Charles_III_Order_GC.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/eb/Emblem_of_the_United_Arab_Emirates.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/07/Flag_of_Dubai.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_United_Arab_Emirates.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3b/French_heraldic_crowns_-_King.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/35/Logo-Monde-%C3%A9questre.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/05/Mohamedu_bin_Ra%C5%A1idu_Almakt%C5%ABmu.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b3/Order_BritEmp_%28civil%29_rib.PNG', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Spange_des_K%C3%B6nig-Abdulaziz-Ordens.png', 'https://upload.wikimedia.org/wikipedia/commons/7/78/Tangopub.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/03/UK_Order_St-Michael_St-George_ribbon.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/75/Wisam_al-Khalifa_1st_class.gif']"
42795837,0,Siniša Mali,"['https://upload.wikimedia.org/wikipedia/commons/b/bc/Beograd_-_Gradjevinski_fakultet.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/ad/Dr%C5%BEavna_hemijska_laboratorija_-_4.JPG', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/FFH_Slika.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9c/FVM_UUB.JPG', 'https://upload.wikimedia.org/wikipedia/commons/f/ff/Faculty_of_Mining_and_Geology_Belgrade.JPG', 'https://upload.wikimedia.org/wikipedia/commons/1/14/Fakultet_Organizacionih_Nauka1%28Beograd%29.JPG', 'https://upload.wikimedia.org/wikipedia/commons/a/a6/Fakultet_elektrotehnicki_u_beogradu_ulaz.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/70/Filoloski_Trg.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/24/Flag_of_Belgrade%2C_Serbia.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/ff/Flag_of_Serbia.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Icons8_flat_graduation_cap.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b7/Institut_Nikola_Tesla.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4c/Poljoprivredni_fakultet_1.JPG', 'https://upload.wikimedia.org/wikipedia/commons/4/4f/Pravni_fakultet_u_Beogradu.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0c/Red_pog.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2b/Rektorat_Beogradskog_univerziteta.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3a/Serbia%2C_Belgrade%2C_Faculty_of_Stomatology%2C_25.04.2011.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/82/Serbia_adm_location_map.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/03/Tehnoloski.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/11/Univerzitetska_biblioteka_Svetozar_Markovi%C4%87.JPG', 'https://upload.wikimedia.org/wikipedia/commons/b/b0/UuB_Medicine_Faculty_01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/da/UuB_Philosophy_01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/dd/%D0%97%D0%B3%D1%80%D0%B0%D0%B4%D0%B0_%D0%A4%D0%B0%D0%BA%D1%83%D0%BB%D1%82%D0%B5%D1%82%D0%B0_%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D1%87%D0%BA%D0%B8%D1%85_%D0%BD%D0%B0%D1%83%D0%BA%D0%B0.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5d/%D0%A1%D0%B0%D0%BE%D0%B1%D1%80%D0%B0%D1%9B%D0%B0%D1%98%D0%BD%D0%B8_%D1%84%D0%B0%D0%BA%D1%83%D0%BB%D1%82%D0%B5%D1%82_%D0%A3%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D0%B7%D0%B8%D1%82%D0%B5%D1%82%D0%B0_%D1%83_%D0%91%D0%B5%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D1%83.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ad/%D0%A1%D1%82%D1%83%D0%B4%D0%B5%D0%BD%D1%82%D1%81%D0%BA%D0%B8_%D1%82%D1%80%D0%B32.JPG', 'https://upload.wikimedia.org/wikipedia/fr/e/ef/Universit%C3%A9_de_Belgrade_%28logo%29.svg']"
628056,0,Ricardo Martinelli,"['https://upload.wikimedia.org/wikipedia/commons/4/4d/Circle-icons-briefcase.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/Escudo_armas_Panama.png', 'https://upload.wikimedia.org/wikipedia/commons/a/ab/Flag_of_Panama.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/15/Hannover_Gehry-Tower.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/94/Nuvola_Panaman_flag.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/48/Ricardo_Martinelli.PNG', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
44807420,0,Mohsen Marzouk,"['https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6f/Confusion_colour.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Tunisia.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cc/Mohsen_Marzouk.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Nuvola_Tunisian_flag.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0a/Secretary_Kerry_Signs_MOU_With_Tunisian_Minister_for_Political_Affairs_Marzouk_%2817283596203%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
35658381,0,Zulema María Eva Menem,
30865772,0,Najib Mikati,"['https://upload.wikimedia.org/wikipedia/commons/9/98/Coat_of_arms_of_Lebanon.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/98/Coat_of_arms_of_Lebanon.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/59/Flag_of_Lebanon.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/23/Miktai.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/03/Najib_Mikati_World_Economic_Forum_2013.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6e/Najib_Mikati_portrait.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
51543469,0,Nirav Modi,
11936239,0,Carlos Morales Troncoso,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4d/Carlos_Morales_Troncoso_minister.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_the_Dominican_Republic.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f6/Nuvola_Dominican_flag.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
57537746,0,Yamani Hafez Musa,
158608,0,Denis Sassou Nguesso,"['https://upload.wikimedia.org/wikipedia/commons/a/a1/2017-fr.wp-orange-source.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/15/BEN_National_Order_of_Dahomey_-_Grand_Cross_BAR.png', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Coat_of_arms_of_the_People%27s_Republic_of_the_Congo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/Coat_of_arms_of_the_Republic_of_the_Congo.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/bb/Denis_Sassou_Nguesso_2014.png', 'https://upload.wikimedia.org/wikipedia/commons/5/51/Flag_of_the_African_Union.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_the_Republic_of_the_Congo.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/15/Hannover_Gehry-Tower.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/db/Ordre_international_des_Palmes_acad%C3%A9miques_du_CAMES.png', 'https://upload.wikimedia.org/wikipedia/commons/3/34/Red_star.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/Sassou_Nguesso%2C_Bush_-_20060605.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/19/State_Coat_of_Arms_of_Belgium.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/89/TGO_Order_of_Mono_-_Grand_Cross_BAR.png', 'https://upload.wikimedia.org/wikipedia/fr/c/ca/Embl%C3%A8me_de_l%27Union_africaine.svg']"
4474666,0,Peter Obi,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f7/Defaut_2.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/79/Flag_of_Nigeria.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
68905297,0,List of Pakistanis named in the Pandora Papers,
44494216,0,Luhut Binsar Pandjaitan,"['https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Indonesia.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/57/Luhut_Binsar_Panjaitan.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
508869,0,Andrés Pastrana Arango,"['https://upload.wikimedia.org/wikipedia/commons/8/8c/Andrespastranaarango.png', 'https://upload.wikimedia.org/wikipedia/commons/1/1f/Andr%C3%A9s_Pastrana_Signature.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/11/Bon_article.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Colombia.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Flag_of_New_Granada.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/95/Flag_of_New_Granada_%281811-1814%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/97/Flag_of_the_Gran_Colombia.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/Presidential_Seal_of_Colombia.svg']"
1861206,0,Ernesto Pérez Balladares,"['https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/Escudo_armas_Panama.png', 'https://upload.wikimedia.org/wikipedia/commons/a/ab/Flag_of_Panama.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/15/Hannover_Gehry-Tower.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3e/Mr._Ernesto_Perez_Balladares.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/94/Nuvola_Panaman_flag.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
20491896,0,Nicolas Perruchot,"['https://upload.wikimedia.org/wikipedia/commons/7/78/Blason_d%C3%A9partement_fr_Loir-et-Cher.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2f/Cross-lorraine-blue.png', 'https://upload.wikimedia.org/wikipedia/commons/7/75/H%C3%A9micycle_2_Palais_Bourbon_scropped_and_smaller.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/15/Portrait_de_Nicolas_Perruchot_pris_en_mai_2014.JPG']"
1889736,0,Sebastián Piñera,"['https://upload.wikimedia.org/wikipedia/commons/c/c6/Aprobacion_Sebastian_Pi%C3%B1era.png', 'https://upload.wikimedia.org/wikipedia/commons/8/8d/Barack_Obama_en_Chile.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Coat_of_arms_of_Chile.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Emblem-money.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/48/Firma_Sebasti%C3%A1n_Pi%C3%B1era.png', 'https://upload.wikimedia.org/wikipedia/commons/7/78/Flag_of_Chile.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7a/Fotograf%C3%ADa_oficial_del_Presidente_Sebasti%C3%A1n_Pi%C3%B1era_-_2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1d/Gabinetejulio2020-srq7628.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9c/Http_22-02-2012_Primera_Dama_en_Sn_Clemente.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/65/Lock-green.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/78/Mensaje_presidencial_y_saludo_desde_La_Moneda_4.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/48/Presidenta_Bachelet_y_Presidente-electo_Pi%C3%B1era.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9d/Retrato_Oficial_Presidente_Pi%C3%B1era_2018_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ed/Sebastian_Pi%C3%B1era.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/South_America_%28orthographic_projection%29.svg']"
23580714,0,Nirupama Rajapaksa,
14625951,0,Marta Lucía Ramírez,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Colombia.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/40/Marta_Luc%C3%ADa_Ram%C3%ADrez.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/Presidential_Seal_of_Colombia.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5e/Vicepresidencia_de_Colombia.svg']"
3125601,0,Haim Ramon,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/17/Co-op_activism3.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Israel.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1e/Haim_Ramon_-_Kadima.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6a/Nuvola_Israeli_flag.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
37022142,0,Enrique K. Razon,
25042928,0,Alejandro Santo Domingo,
8665754,0,Luis Carlos Sarmiento,"['https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Colombia.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/20/LuisCarlosGalan_RodrigoLaraBonilla_NancyRestrepodeLara.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1e/Ministerio_de_Educaci%C3%B3n_de_Colombia.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
38636043,0,Corinna zu Sayn-Wittgenstein-Sayn,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f7/Defaut_2.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Emblem-money.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/Flag_of_Germany.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg']"
88048,0,Claudia Schiffer,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0e/Claudia_Schiffer_2009.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/af/Claudia_Schiffer_C%C3%A9sars_1993.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/fd/Flag_of_North_Rhine-Westphalia_%28state%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3e/Germany_film_clapperboard.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/Karlie_in_Peach_-_Paris_Haute_Couture_Spring-Summer_2012.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/ac/Signature_of_Claudia_Schiffer.png']"
6479315,0,Shakira,"['https://upload.wikimedia.org/wikipedia/commons/a/a1/2017-fr.wp-orange-source.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d0/Cerejeira_pg.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9b/Cerisiers_en_fleur_du_Parc_de_Sceaux.JPG', 'https://upload.wikimedia.org/wikipedia/commons/5/59/Cherry_blossoms._Eastern_Siberia.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Japan.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8b/Icone_botanique01.png', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e1/Prunus_serrulata_2005_spring_025.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/93/SakuraHealed.png', 'https://upload.wikimedia.org/wikipedia/commons/e/ed/Sakura_Sakura.song.ogg', 'https://upload.wikimedia.org/wikipedia/commons/c/c1/Someiyoshino.JPG', 'https://upload.wikimedia.org/wikipedia/commons/5/56/Washington_C_D.C._Tidal_Basin_cherry_trees.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/Yoshitsune_with_benkei.jpg']"
